latitude_user,longitude_user,latitude_ap,longitude_ap,pair_id
41.508878,-87.564803,41.52576,-87.394112,17_63
41.519715,-87.40053400000001,41.524279,-87.48385,185_49
41.519606,-87.38977999999999,41.5203,-87.38838100000001,185_163
41.52342,-87.47408999999999,41.524311,-87.440203,66_82
41.524547000000005,-87.39952799999999,41.522416,-87.46085199999999,172_57
41.522692,-87.506181,41.521783,-87.387984,101_30
41.524908,-87.423053,41.524294,-87.483025,68_113
41.520351,-87.38464099999999,41.523248,-87.494984,185_41
41.51969199999999,-87.400612,41.484978,-88.053567,185_64
41.521346,-87.40699599999999,41.520565,-87.390615,206_73
41.524689,-87.42369699999999,41.521441,-87.40976,17_135
41.521502,-87.409642,41.522584,-87.51236,165_6
41.485955,-88.044909,41.520146,-87.390626,17_55
41.522619000000006,-87.508875,41.521783,-87.387984,101_30
41.52151799999999,-87.409491,41.518513000000006,-87.48248600000001,156_143
41.521363,-87.399926,41.518509,-87.55408600000001,185_71
41.486046,-88.03997799999999,41.521468000000006,-87.41010399999999,83_11
41.522872,-87.44579100000001,41.522419,-87.525671,67_35
41.484757,-88.04619699999999,41.521466,-87.41010200000001,83_11
41.534976,-87.382284,41.520165,-87.39407800000001,185_127
41.524434,-87.485587,41.521567,-87.409483,121_154
41.52305500000001,-87.470809,41.521404,-87.408666,121_154
41.510463,-87.562158,41.524347,-87.40581,83_11
41.508745,-87.565006,41.525748,-87.394155,17_63
41.546086,-87.397221,41.525158000000005,-87.420752,185_123
41.504231,-87.59344800000001,41.50831,-87.565616,17_33
41.521592,-87.400257,41.522123,-87.527551,205_1
41.51809,-87.390535,41.522605000000006,-87.513996,31_51
41.522647,-87.508228,41.517403,-87.38969300000001,121_27
41.523655,-87.39053700000001,41.491666,-88.015261,172_57
41.513823,-87.558009,41.520358,-87.390702,83_54
41.522632,-87.50877899999999,41.517368,-87.389749,121_27
41.522659,-87.508469,41.522408,-87.53602500000001,67_35
41.520019000000005,-87.399869,41.506772,-87.57591599999999,185_123
41.515701,-87.556465,41.520123000000005,-87.390562,17_63
41.525178,-87.41514600000001,41.524677,-87.38958000000001,83_11
41.520134,-87.400485,41.52537,-87.41445,126_116
41.525373,-87.419239,41.480026,-88.054705,68_8
41.521445,-87.409188,41.52284399999999,-87.468286,203_48
41.525477,-87.41225200000001,41.506688,-87.58099399999999,31_51
41.484337,-88.046055,41.52145900000001,-87.410135,83_11
41.522688,-87.507847,41.522352,-87.391482,74_186
41.551246,-87.39622600000001,41.478781,-88.059572,185_174
41.52473,-87.42235500000001,41.505288,-87.58323,67_108
41.521495,-87.401276,41.524453,-87.437139,206_72
41.47943599999999,-88.055996,41.528397000000005,-87.47654399999999,25_124
41.477214,-88.06612100000001,41.504862,-87.591942,76_82
41.523233,-87.494432,41.51402,-87.37911400000002,99_14
41.523893,-87.479843,41.484431,-88.046189,67_59
41.52293399999999,-87.46794799999999,41.485825000000006,-88.025599,31_51
41.483212,-88.054817,41.486232,-88.034971,10_80
41.525662,-87.399275,41.524191,-87.482742,76_124
41.524545,-87.429738,41.475601,-88.06603999999999,68_8
41.521432,-87.41021199999999,41.513841,-87.557997,205_1
41.524604,-87.425594,41.477959,-88.06455,68_8
41.485893,-88.045976,41.508976,-87.56467,68_116
41.555195000000005,-87.40668,41.521666,-87.39059999999999,185_64
41.558016,-87.406321,41.499659,-88.00839099999999,185_8
41.522832,-87.466082,41.522975,-87.467847,68_116
41.525432,-87.418326,41.522957,-87.46845400000001,68_113
41.510028000000005,-87.562922,41.524405,-87.437391,25_124
41.523283,-87.443291,41.522621,-87.536383,68_113
41.48465100000001,-88.054828,41.517747,-87.554537,67_35
41.524618,-87.425308,41.524344,-87.44022999999999,68_116
41.547168,-87.39050300000001,41.490754,-88.04257600000001,185_174
41.534421,-87.379647,41.514217,-87.38800499999999,185_127
41.520451,-87.390577,41.525465,-87.41206399999999,68_116
41.479582,-88.055399,41.485059,-88.05068999999999,10_80
41.508063,-87.56593600000001,41.525096000000005,-87.420157,101_30
41.52155,-87.409463,41.521798,-87.389274,126_160
41.520316,-87.387708,41.524534,-87.428905,126_89
41.478233,-88.044504,41.522562,-87.53635899999999,17_63
41.523503,-87.475027,41.52165299999999,-87.39396,76_120
41.520304,-87.388433,41.52448999999999,-87.431398,126_89
41.484425,-88.046203,41.52141,-87.41019399999999,83_11
41.504528,-87.592746,41.522855,-87.45794,25_124
41.524232000000005,-87.43434300000001,41.522512,-87.521934,67_35
41.523298,-87.40008,41.536925,-87.46471600000001,185_49
41.525861000000006,-87.394215,41.508043,-87.387844,25_180
41.522922,-87.498857,41.484911,-88.061577,67_59
41.521678,-87.390704,41.524268,-87.541433,31_51
41.551391,-87.396445,41.518016,-87.39056500000001,185_8
41.52439999999999,-87.408208,41.525197,-87.410943,172_57
41.518525,-87.55394399999999,41.477616,-88.07498299999999,67_59
41.521483,-87.41001299999999,41.524114,-87.544275,205_1
41.534956,-87.38227,41.501108,-88.00298199999999,185_41
41.52436,-87.483977,41.524134,-87.394026,76_120
41.521623,-87.40952300000001,41.5217,-87.39050800000001,172_57
41.521831,-87.531949,41.523203,-87.496087,17_33
41.524017,-87.480946,41.521823000000005,-87.532634,67_35
41.542228,-87.395244,41.522608,-87.461931,185_71
41.522971,-87.39134200000001,41.519748,-87.400563,171_191
41.47999300000001,-88.07180399999999,41.522593,-87.51353999999999,121_27
41.486081000000006,-88.044151,41.522739,-87.51541300000001,76_82
